repository name,repository URL,upstream/original URL where available,last updated date,reason for deletion
mlops-templates,https://github.com/Ibraheemolasupogit/mlops-templates,https://github.com/Azure/mlops-templates,2025-07-22T15:02:53Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
MLOps-v2,https://github.com/Ibraheemolasupogit/MLOps-v2,https://github.com/Azure/mlops-v2,2025-07-02T11:25:30Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mlops-with-vertex-ai,https://github.com/Ibraheemolasupogit/mlops-with-vertex-ai,https://github.com/GoogleCloudPlatform/mlops-with-vertex-ai,2025-07-18T15:10:17Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mlsecops,https://github.com/Ibraheemolasupogit/mlsecops,https://github.com/Benjamin-KY/MLSecOps,2025-10-01T16:33:18Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
MS-102T00-Microsoft-365-Administrator-Essentials,https://github.com/Ibraheemolasupogit/MS-102T00-Microsoft-365-Administrator-Essentials,https://github.com/MicrosoftLearning/MS-102T00-Microsoft-365-Administrator-Essentials,2026-01-11T10:04:53Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
MS-4002-Prepare-security-and-compliance-to-support-Microsoft-365-Copilot,https://github.com/Ibraheemolasupogit/MS-4002-Prepare-security-and-compliance-to-support-Microsoft-365-Copilot,https://github.com/MicrosoftLearning/MS-4002-Prepare-security-and-compliance-to-support-Microsoft-365-Copilot,2025-12-07T12:34:42Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
MS-4010-Extend-Microsoft365-Copilot-declarative-agents-VS-Code,https://github.com/Ibraheemolasupogit/MS-4010-Extend-Microsoft365-Copilot-declarative-agents-VS-Code,https://github.com/MicrosoftLearning/MS-4010-Extend-Microsoft365-Copilot-declarative-agents-VS-Code,2025-11-08T04:13:54Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
MS-700-Managing-Microsoft-Teams,https://github.com/Ibraheemolasupogit/MS-700-Managing-Microsoft-Teams,https://github.com/MicrosoftLearning/MS-700-Managing-Microsoft-Teams,2025-07-13T08:46:16Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
MS-900T01-Microsoft-365-Fundamentals,https://github.com/Ibraheemolasupogit/MS-900T01-Microsoft-365-Fundamentals,https://github.com/molenaar/ms-900,2025-07-13T08:51:40Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
MS-Fabric-Essentials-Workshop,https://github.com/Ibraheemolasupogit/MS-Fabric-Essentials-Workshop,https://github.com/Cloud2BR-MSFTLearningHub/MS-Fabric-Essentials-Workshop,2025-10-21T09:44:43Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mslearn-ai-document-intelligence-102,https://github.com/Ibraheemolasupogit/mslearn-ai-document-intelligence-102,https://github.com/MicrosoftLearning/mslearn-ai-document-intelligence,2025-08-14T17:29:21Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mslearn-ai-fundamentals-AI-900T00-A-Introduction-to-AI-in-Azure,https://github.com/Ibraheemolasupogit/mslearn-ai-fundamentals-AI-900T00-A-Introduction-to-AI-in-Azure,https://github.com/MicrosoftLearning/mslearn-ai-fundamentals,2025-07-31T10:51:25Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mslearn-ai-semantic-kernel,https://github.com/Ibraheemolasupogit/mslearn-ai-semantic-kernel,https://github.com/MicrosoftLearning/mslearn-ai-semantic-kernel,2025-11-02T10:59:35Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mslearn-ai-services-102,https://github.com/Ibraheemolasupogit/mslearn-ai-services-102,https://github.com/MicrosoftLearning/mslearn-ai-services,2025-08-14T17:27:36Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mslearn-aspnet-api-ASP-CoreWeb,https://github.com/Ibraheemolasupogit/mslearn-aspnet-api-ASP-CoreWeb,https://github.com/MicrosoftLearning/mslearn-aspnet-api,2025-11-26T07:27:05Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mslearn-azure-developer-204,https://github.com/Ibraheemolasupogit/mslearn-azure-developer-204,https://github.com/MicrosoftLearning/mslearn-azure-developer,2025-08-25T07:22:02Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mslearn-copilot-Work-smarter-with-AI-using-Microsoft-Copilot-AI-3025,https://github.com/Ibraheemolasupogit/mslearn-copilot-Work-smarter-with-AI-using-Microsoft-Copilot-AI-3025,https://github.com/MicrosoftLearning/mslearn-copilot,2025-07-31T16:22:41Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mslearn-copilotstudio-copilot,https://github.com/Ibraheemolasupogit/mslearn-copilotstudio-copilot,https://github.com/MicrosoftLearning/mslearn-copilotstudio,2025-11-24T12:00:05Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mslearn-develop-oop-csharp,https://github.com/Ibraheemolasupogit/mslearn-develop-oop-csharp,https://github.com/MicrosoftLearning/mslearn-develop-oop-csharp,2025-10-31T15:06:25Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mslearn-github-copilot-dev-Accelerate,https://github.com/Ibraheemolasupogit/mslearn-github-copilot-dev-Accelerate,https://github.com/MicrosoftLearning/mslearn-github-copilot-dev,2025-11-27T05:09:45Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mslearn-github-GH-900-100-200-300-500,https://github.com/Ibraheemolasupogit/mslearn-github-GH-900-100-200-300-500,https://github.com/MicrosoftLearning/mslearn-github,2026-05-09T12:50:16Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mslearn-mlops_AI-300,https://github.com/Ibraheemolasupogit/mslearn-mlops_AI-300,https://github.com/MicrosoftLearning/mslearn-mlops,2026-04-12T10:43:27Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mslearn-openai-AI-102,https://github.com/Ibraheemolasupogit/mslearn-openai-AI-102,https://github.com/MicrosoftLearning/mslearn-openai,2025-08-14T17:30:30Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mslearn-postgresql,https://github.com/Ibraheemolasupogit/mslearn-postgresql,https://github.com/MicrosoftLearning/mslearn-postgresql,2025-11-04T15:44:55Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mslearn-sql-dev,https://github.com/Ibraheemolasupogit/mslearn-sql-dev,https://github.com/MicrosoftLearning/mslearn-sql-dev,2025-11-03T07:27:31Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mslearn-sql-developer-DP-800,https://github.com/Ibraheemolasupogit/mslearn-sql-developer-DP-800,https://github.com/MicrosoftLearning/mslearn-sql-developer,2026-05-08T11:20:32Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mslearn-sql-migration-DP-3001-Migrate-SQL-Server-workload-to-Azure-SQL,https://github.com/Ibraheemolasupogit/mslearn-sql-migration-DP-3001-Migrate-SQL-Server-workload-to-Azure-SQL,https://github.com/MicrosoftLearning/mslearn-sql-migration,2025-07-29T17:40:54Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Multi-Agent-Custom-Automation-Engine-Solution-Accelerator,https://github.com/Ibraheemolasupogit/Multi-Agent-Custom-Automation-Engine-Solution-Accelerator,https://github.com/microsoft/Multi-Agent-Custom-Automation-Engine-Solution-Accelerator,2025-08-07T13:42:19Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Multi-Agent-Trip-Planning-System-google-adk-workflows,https://github.com/Ibraheemolasupogit/Multi-Agent-Trip-Planning-System-google-adk-workflows,https://github.com/MagnIeeT/google-adk-workflows,2025-07-23T03:55:19Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
nanoVLM,https://github.com/Ibraheemolasupogit/nanoVLM,https://github.com/huggingface/nanoVLM,2025-08-13T17:40:09Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
NeMo-Guardrails,https://github.com/Ibraheemolasupogit/NeMo-Guardrails,https://github.com/NVIDIA-NeMo/Guardrails,2025-09-18T14:39:52Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
NHS-commercial-data-healthcare-predictions,https://github.com/Ibraheemolasupogit/NHS-commercial-data-healthcare-predictions,https://github.com/nhsx/commercial-data-healthcare-predictions,2025-06-29T07:23:46Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
NHS-DNAproject-showupforhealth,https://github.com/Ibraheemolasupogit/NHS-DNAproject-showupforhealth,https://github.com/janduplessis883/project-showupforhealth,2025-06-30T18:24:34Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
NHS-GeneralPracticePatientSurvey,https://github.com/Ibraheemolasupogit/NHS-GeneralPracticePatientSurvey,https://github.com/nathant181/GeneralPracticePatientSurvey,2025-06-29T09:07:16Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
nhs-r-community,https://github.com/Ibraheemolasupogit/nhs-r-community,https://github.com/nhs-r-community/nhs-r-community,2025-08-20T13:14:54Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
NHS-skunkworks,https://github.com/Ibraheemolasupogit/NHS-skunkworks,https://github.com/nhsx/skunkworks,2025-07-01T09:45:18Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
NHSR-way,https://github.com/Ibraheemolasupogit/NHSR-way,https://github.com/nhs-r-community/NHSR-way,2025-08-19T17:16:44Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
NHSRwaitinglist,https://github.com/Ibraheemolasupogit/NHSRwaitinglist,https://github.com/nhs-r-community/NHSRwaitinglist,2025-06-29T01:40:01Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
nhsx-internship-projects,https://github.com/Ibraheemolasupogit/nhsx-internship-projects,https://github.com/nhsx/nhsx-internship-projects,2025-08-04T11:35:28Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
nltk,https://github.com/Ibraheemolasupogit/nltk,https://github.com/nltk/nltk,2025-08-13T12:04:37Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
online_payment_fraud,https://github.com/Ibraheemolasupogit/online_payment_fraud,https://github.com/sergio11/online_payment_fraud,2025-09-01T04:34:07Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
open-optimization-or-examples,https://github.com/Ibraheemolasupogit/open-optimization-or-examples,https://github.com/open-optimization/open-optimization-or-examples,2025-06-29T07:03:03Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
openai-agents-python,https://github.com/Ibraheemolasupogit/openai-agents-python,https://github.com/openai/openai-agents-python,2025-08-13T17:47:51Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
openai-vision,https://github.com/Ibraheemolasupogit/openai-vision,https://github.com/GraemeMalcolm/openai-vision,2025-08-04T16:09:30Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
OpenAIWorkshop,https://github.com/Ibraheemolasupogit/OpenAIWorkshop,https://github.com/microsoft/OpenAIWorkshop,2025-11-30T12:35:18Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
PL-200-Power-Platform-Functional-Consultant_Powerapps,https://github.com/Ibraheemolasupogit/PL-200-Power-Platform-Functional-Consultant_Powerapps,https://github.com/MicrosoftLearning/PL-200-Power-Platform-Functional-Consultant,2025-11-16T02:37:41Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
PL-30-PL-300T00-A-Design-and-manage-analytics-solutions-using-Power-BI-DP-605T00,https://github.com/Ibraheemolasupogit/PL-30-PL-300T00-A-Design-and-manage-analytics-solutions-using-Power-BI-DP-605T00,https://github.com/MicrosoftLearning/PL-300-Microsoft-Power-BI-Data-Analyst,2025-07-31T13:46:54Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
PL-400_Microsoft-Power-Platform-Developer,https://github.com/Ibraheemolasupogit/PL-400_Microsoft-Power-Platform-Developer,https://github.com/MicrosoftLearning/PL-400_Microsoft-Power-Platform-Developer,2025-07-13T08:04:17Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
PL-7001-Create-and-manage-canvas-apps-with-Power-Apps,https://github.com/Ibraheemolasupogit/PL-7001-Create-and-manage-canvas-apps-with-Power-Apps,https://github.com/MicrosoftLearning/PL-7001-Create-and-manage-canvas-apps-with-Power-Apps,2025-07-08T17:14:56Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
PL-7002-Create-and-Manage-Automated-Processes-by-using-Power-Automate,https://github.com/Ibraheemolasupogit/PL-7002-Create-and-Manage-Automated-Processes-by-using-Power-Automate,https://github.com/MicrosoftLearning/PL-7002-Create-and-Manage-Automated-Processes-by-using-Power-Automate,2025-07-08T14:56:50Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
PL-7003-Create-and-manage-model-driven-apps-with-Power-Apps-and-Dataverse,https://github.com/Ibraheemolasupogit/PL-7003-Create-and-manage-model-driven-apps-with-Power-Apps-and-Dataverse,https://github.com/MicrosoftLearning/PL-7003-Create-and-manage-model-driven-apps-with-Power-Apps-and-Dataverse,2025-12-03T06:03:40Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
postgres,https://github.com/Ibraheemolasupogit/postgres,https://github.com/postgres/postgres,2025-08-30T14:02:09Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
power-grid-model,https://github.com/Ibraheemolasupogit/power-grid-model,https://github.com/PowerGridModel/power-grid-model,2025-07-15T19:26:37Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Power-system-stability-PSS-ML,https://github.com/Ibraheemolasupogit/Power-system-stability-PSS-ML,https://github.com/sarajcev/PSS-ML,2025-07-20T00:55:47Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
PowerBI-connector,https://github.com/Ibraheemolasupogit/PowerBI-connector,https://github.com/eurostat/PowerBI-connector,2025-09-05T07:07:17Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
predict-customer-churn,https://github.com/Ibraheemolasupogit/predict-customer-churn,https://github.com/alteryx/predict-customer-churn,2025-11-28T09:02:35Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Predictive-Maintenance-of-Aircraft-Engine,https://github.com/Ibraheemolasupogit/Predictive-Maintenance-of-Aircraft-Engine,https://github.com/archd3sai/Predictive-Maintenance-of-Aircraft-Engine,2025-08-06T15:48:13Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
predictive-maintenance-showcase,https://github.com/Ibraheemolasupogit/predictive-maintenance-showcase,https://github.com/jordandelbar/predictive-maintenance-showcase,2025-07-22T14:57:30Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
ProcessMining,https://github.com/Ibraheemolasupogit/ProcessMining,https://github.com/nhsengland/ProcessMining,2025-08-21T05:06:00Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
prompt-flow-labs,https://github.com/Ibraheemolasupogit/prompt-flow-labs,https://github.com/azureandsecurityotaku/prompt-flow-labs,2025-11-14T09:58:55Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
python-debugging-vscode,https://github.com/Ibraheemolasupogit/python-debugging-vscode,https://github.com/j2eeexpert2015/python-debugging-vscode,2025-12-18T21:07:58Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
pytorch-CycleGAN-and-pix2pix-GAN,https://github.com/Ibraheemolasupogit/pytorch-CycleGAN-and-pix2pix-GAN,https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix,2025-08-13T17:28:00Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
PyTorch-GAN,https://github.com/Ibraheemolasupogit/PyTorch-GAN,https://github.com/eriklindernoren/PyTorch-GAN,2025-08-13T17:20:10Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
pytorch-pretrained-BigGAN,https://github.com/Ibraheemolasupogit/pytorch-pretrained-BigGAN,https://github.com/huggingface/pytorch-pretrained-BigGAN,2025-08-13T17:42:08Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
PyTorch-VAE,https://github.com/Ibraheemolasupogit/PyTorch-VAE,https://github.com/AntixK/PyTorch-VAE,2025-08-13T17:44:49Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
ragflow,https://github.com/Ibraheemolasupogit/ragflow,https://github.com/infiniflow/ragflow,2025-08-13T17:09:48Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
redbox,https://github.com/Ibraheemolasupogit/redbox,https://github.com/i-dot-ai/redbox,2025-08-21T10:27:56Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
sagemaker-ml-workflow-with-apache-airflow,https://github.com/Ibraheemolasupogit/sagemaker-ml-workflow-with-apache-airflow,https://github.com/aws-samples/sagemaker-ml-workflow-with-apache-airflow,2025-07-09T11:33:24Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Sagemaker-studio-lab-examples-,https://github.com/Ibraheemolasupogit/Sagemaker-studio-lab-examples-,https://github.com/aws/studio-lab-examples,2025-08-01T22:35:37Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
sample-amazon-redshift-MCP-server,https://github.com/Ibraheemolasupogit/sample-amazon-redshift-MCP-server,https://github.com/aws-samples/sample-amazon-redshift-MCP-server,2025-07-09T11:15:35Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
SC-100-Microsoft-Cybersecurity-Architect,https://github.com/Ibraheemolasupogit/SC-100-Microsoft-Cybersecurity-Architect,https://github.com/MicrosoftLearning/SC-100-Microsoft-Cybersecurity-Architect,2025-10-07T14:06:06Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
SC-300-Identity-and-Access-Administrator,https://github.com/Ibraheemolasupogit/SC-300-Identity-and-Access-Administrator,https://github.com/MicrosoftLearning/SC-300-Identity-and-Access-Administrator,2025-07-13T07:32:43Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
SC-401T00-Information-Security-Administrator,https://github.com/Ibraheemolasupogit/SC-401T00-Information-Security-Administrator,https://github.com/MicrosoftLearning/SC-401T00-Information-Security-Administrator,2025-11-03T09:15:03Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
SC-5003_Information-protection-and-Data-Loss-Prevention,https://github.com/Ibraheemolasupogit/SC-5003_Information-protection-and-Data-Loss-Prevention,https://github.com/MicrosoftLearning/SC-5003_Information-protection-and-Data-Loss-Prevention,2025-07-13T07:28:31Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
SC-5007-Implement-retention-eDiscovery-and-Communication-compliance-in-Microsoft-Purview,https://github.com/Ibraheemolasupogit/SC-5007-Implement-retention-eDiscovery-and-Communication-compliance-in-Microsoft-Purview,https://github.com/MicrosoftLearning/SC-5007-Implement-retention-eDiscovery-and-Communication-compliance-in-Microsoft-Purview,2025-08-26T08:42:04Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
SC-5008-Configure-and-manage-entitlement-with-Microsoft-Entra-ID,https://github.com/Ibraheemolasupogit/SC-5008-Configure-and-manage-entitlement-with-Microsoft-Entra-ID,https://github.com/MicrosoftLearning/SC-5008-Configure-and-manage-entitlement-with-Microsoft-Entra-ID,2025-08-26T08:37:53Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
SC-900-Microsoft-Security-Compliance-and-Identity-Fundamentals,https://github.com/Ibraheemolasupogit/SC-900-Microsoft-Security-Compliance-and-Identity-Fundamentals,https://github.com/MicrosoftLearning/SC-900-Microsoft-Security-Compliance-and-Identity-Fundamentals,2025-07-13T07:34:15Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
scikit-learn,https://github.com/Ibraheemolasupogit/scikit-learn,https://github.com/scikit-learn/scikit-learn,2025-08-13T12:08:02Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
scikit-survival-Analysis,https://github.com/Ibraheemolasupogit/scikit-survival-Analysis,https://github.com/sebp/scikit-survival,2025-08-09T09:12:33Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
scipy,https://github.com/Ibraheemolasupogit/scipy,https://github.com/scipy/scipy,2025-08-13T12:06:05Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Secure-Azure-with-Microsoft-Defender-Cloud-Compliance-Controls,https://github.com/Ibraheemolasupogit/Secure-Azure-with-Microsoft-Defender-Cloud-Compliance-Controls,https://github.com/MicrosoftLearning/Secure-Azure-with-Microsoft-Defender-Cloud-Compliance-Controls,2025-11-03T07:40:40Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Secure-storage-for-Azure-Files-and-Azure-Blob-Storage,https://github.com/Ibraheemolasupogit/Secure-storage-for-Azure-Files-and-Azure-Blob-Storage,https://github.com/MicrosoftLearning/Secure-storage-for-Azure-Files-and-Azure-Blob-Storage,2025-10-30T22:12:06Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Security-Copilot,https://github.com/Ibraheemolasupogit/Security-Copilot,https://github.com/Azure/Security-Copilot,2025-07-22T15:02:07Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
sfquickstarts,https://github.com/Ibraheemolasupogit/sfquickstarts,https://github.com/Snowflake-Labs/sfquickstarts,2025-07-22T11:56:10Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Simple-DevOps-Project,https://github.com/Ibraheemolasupogit/Simple-DevOps-Project,https://github.com/yankils/Simple-DevOps-Project,2025-08-04T08:18:36Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
skunkworks-adrenal-lesions-detection---computer-vision,https://github.com/Ibraheemolasupogit/skunkworks-adrenal-lesions-detection---computer-vision,https://github.com/nhsx/skunkworks-adrenal-lesions-detection,2025-08-05T13:25:55Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
skunkworks-ambulance-queueing-prediction,https://github.com/Ibraheemolasupogit/skunkworks-ambulance-queueing-prediction,https://github.com/nhsx/skunkworks-ambulance-queueing-prediction,2025-08-20T16:09:18Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
skunkworks-bed-allocation,https://github.com/Ibraheemolasupogit/skunkworks-bed-allocation,Unavailable,2025-08-21T11:09:30Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
skunkworks-ct-alignment-lesion-detection-Computer-vision,https://github.com/Ibraheemolasupogit/skunkworks-ct-alignment-lesion-detection-Computer-vision,https://github.com/nhsx/skunkworks-ct-alignment-lesion-detection,2025-08-05T13:26:32Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
skunkworks-data-lens,https://github.com/Ibraheemolasupogit/skunkworks-data-lens,https://github.com/nhsx/skunkworks-data-lens,2025-08-22T04:08:20Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
skunkworks-long-stayer-risk-stratification,https://github.com/Ibraheemolasupogit/skunkworks-long-stayer-risk-stratification,https://github.com/nhsx/skunkworks-long-stayer-risk-stratification,2025-08-04T11:32:36Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
skunkworks-long-stayer-risk-stratification-baseline,https://github.com/Ibraheemolasupogit/skunkworks-long-stayer-risk-stratification-baseline,https://github.com/nhsx/skunkworks-long-stayer-risk-stratification-baseline,2025-08-23T17:06:02Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Smart-Change-Detection-in-Surveillance-Footage,https://github.com/Ibraheemolasupogit/Smart-Change-Detection-in-Surveillance-Footage,https://github.com/AISCIENCES/fundamentals-of-computer-vision-theory-projects-in-python,2025-08-17T22:16:44Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
snowflake-schemachange,https://github.com/Ibraheemolasupogit/snowflake-schemachange,https://github.com/Snowflake-Labs/schemachange,2025-07-22T11:58:08Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Snowflake-sfguide-getting-started-with-snowpark-for-machine-learning-on-azureml,https://github.com/Ibraheemolasupogit/Snowflake-sfguide-getting-started-with-snowpark-for-machine-learning-on-azureml,https://github.com/Snowflake-Labs/sfguide-getting-started-with-snowpark-for-machine-learning-on-azureml,2025-07-22T11:55:23Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
spaCy,https://github.com/Ibraheemolasupogit/spaCy,https://github.com/explosion/spaCy,2025-08-31T17:36:04Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
spark,https://github.com/Ibraheemolasupogit/spark,https://github.com/Salimahtechy/spark,2025-08-07T16:03:01Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
storm,https://github.com/Ibraheemolasupogit/storm,https://github.com/apache/storm,2025-08-21T00:24:19Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Structural-Topic-Modelling-for-NHS-survey-datastm-survey-text,https://github.com/Ibraheemolasupogit/Structural-Topic-Modelling-for-NHS-survey-datastm-survey-text,https://github.com/nhsx/stm-survey-text,2025-07-01T11:01:31Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
SynthVAE,https://github.com/Ibraheemolasupogit/SynthVAE,https://github.com/nhsx/SynthVAE,2025-08-21T05:16:26Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
terraform-databricks-lakehouse-blueprints,https://github.com/Ibraheemolasupogit/terraform-databricks-lakehouse-blueprints,https://github.com/databricks/terraform-databricks-lakehouse-blueprints,2025-08-22T21:42:00Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
